,output 1,output 2,output 3,output 4
62,"{'sequence': '#Trump acusó a #Biden de querer darle todo a los regímenes de Cuba, Venezuela y Nicaragua  \r\n\r', 'labels': ['Trump'], 'scores': [0.9268537163734436]}","{'sequence': 'Hoy tengo que decir que a pesar de que el señor Donald trump  En muchas de sus palabras y a como se dirige a las personas hoy está actuando con cabeza y pensando en sus ciudadanos #no al #CierrESpCovid #DonaldTrump te apoyo  \r', 'labels': ['Trump'], 'scores': [0.3305860757827759]}","{'sequence': 'Animales sueltos en EEUU, Trump pide enjaularlos   vía   \r\n\r', 'labels': ['Trump'], 'scores': [0.9504083395004272]}","{'sequence': '🔴 ESPAÑA bajo una MAFIA MEDIÁTICA. En España nos cuentan que las encuestas en #EEUU dan como ganador a Biden con más de 10 puntos de diferencia sobre #Trump, pues viendo este vídeo parece que nos mienten… un poco.     vía \r\n\r', 'labels': ['Trump'], 'scores': [0.22415369749069214]}"
63,"{'sequence': 'Así mismo , al final veremos al señor #Trump escondidito vacunándose contra la covid con nuestra vacuna  \r\n\r', 'labels': ['Trump'], 'scores': [0.9707546234130859]}","{'sequence': '#Trump Increíble imagen de  el hombre que desafia todas las estrategias de marketing político.  \r', 'labels': ['Trump'], 'scores': [0.9928722381591797]}","{'sequence': 'Anthony Ribeiro, de 17 años, tiene una bandera en honor a #DonaldTrump colgada en el cuarto de su pieza. Según denunció, una profesora de la escuela Toms River le exigió que la descuelgue. Ante su negativa, afirma que fue echado del aula virtual.   \r\n\r', 'labels': ['Trump'], 'scores': [0.9622337818145752]}","{'sequence': 'Twitter suspende cuentas que fingen ser partidarios negros de #Trump   a través de \r', 'labels': ['Trump'], 'scores': [0.9226698279380798]}"
64,"{'sequence': 'Hijo menor del #presidente #DonaldTrump contrajo el #coronavirus. Luego de practicarse nuevos exámenes dio negativo, afirmó su madre, la primera dama #MelaniaTrump.  \r\n\r', 'labels': ['Trump'], 'scores': [0.9751666188240051]}","{'sequence': '#OJO #UnCareto  El periodista  da su \'mejor\' versión del consejero #Trump , y da cuenta d sus #nonegocios de la #FormaciónProfesional en los q mezcla lo público y lo privado ahora q puede.  Le pasa lo q a Dinio q ""La consejería le confunde"". .  \r\n\r', 'labels': ['Trump'], 'scores': [0.982917845249176]}","{'sequence': 'Donald Trump estará en Miami y participará en foro público de NBC       \r', 'labels': ['Trump'], 'scores': [0.989362359046936]}","{'sequence': 'Donald Trump estará en Miami y participará en foro público de NBC     \r', 'labels': ['Trump'], 'scores': [0.989362359046936]}"
65,"{'sequence': 'Se me hace que a varios les está dando la Covid a la #Trump  Ahora es #SalinasPliego 🥱🙄\r', 'labels': ['Trump'], 'scores': [0.8836853504180908]}","{'sequence': 'Nominada de Trump a la Corte Suprema se enfrenta a tercera audiencia para su confirmación     \r', 'labels': ['Trump'], 'scores': [0.8992645144462585]}","{'sequence': '#Trump descarta nuevas medidas de confinamiento, dice que el país ""lo está haciendo bien"" - BBG  #COVID19 $SPX $USD\r\n\r', 'labels': ['Trump'], 'scores': [0.969544529914856]}","{'sequence': 'Rupert Murdoch dueño de Fox-News, aliado y protector de Donald #Trump no niega haber declarado que esperaba el triunfo aplastante de #Joe Biden en las #Elections_2020 en todo el país. Pero sí dejó claro una cosa: él ""nunca llamó idiota a Trump"". It\'s done!\r\n\r', 'labels': ['Trump'], 'scores': [0.6338418126106262]}"
66,"{'sequence': 'Zurdos autoconvenciendose que #Trump perderá jajaja  \r', 'labels': ['Trump'], 'scores': [0.7530865669250488]}","{'sequence': 'Zipi y Zape, Ásterix y Obélix, Putin y Trump... #detodalavida  #Trump #eleccionesEEUU #autocracia   \r\n\r', 'labels': ['Trump'], 'scores': [0.9427114725112915]}","{'sequence': 'Palabras de #Trump: “Los venezolanos verán cosas buenas pasar, siempre estaré con ellos”  \r\n\r', 'labels': ['Trump'], 'scores': [0.6956642866134644]}","{'sequence': 'De cara a las elecciones presidenciales en EEUU🇺🇲, este especial investiga las biografías de #DonaldTrump y #JoeBiden centrándose en cómo han respondido en momentos de crisis.   THE CHOICE 2020: TRUMP VS. BIDEN, esta noche por  y  📲  \r\n\r', 'labels': ['Trump'], 'scores': [0.8640347123146057]}"
67,"{'sequence': 'Hijo menor del #presidente #DonaldTrump contrajo el #coronavirus. Luego de practicarse nuevos exámenes dio negativo, afirmó su madre, la primera dama #MelaniaTrump.  \r\n\r', 'labels': ['Trump'], 'scores': [0.9751666188240051]}","{'sequence': ' Hola Kiara, gusto en saludarla. Aquí le muestro una prueba de la buena gestión petrolera de #Trump desde que inicio, muchos dirán, pero el no sabe nada de #petroleo, es verdad, pero sabe de números, contribuyó bajando los impuestos para que el costo de prod. no los afectará  \r\n\r', 'labels': ['Trump'], 'scores': [0.9347555041313171]}","{'sequence': '¿Derecha e izquierda? Vea de una vez por toda cuál es la diferencia entre #Trump y    \r', 'labels': ['Trump'], 'scores': [0.9310048818588257]}","{'sequence': 'La razón es sencilla, esos muchos que lo critican están acostumbrados a los “políticos” como gobernantes (llenos de puras mentiras y un trabajo sucio); en cambio #Trump ha realizado una gestión, en donde se evidencian:\r\n\r', 'labels': ['Trump'], 'scores': [0.9150305986404419]}"
68,"{'sequence': 'Ricardo Salinas Pliego Ojala sea Cierto por que esta tan #cobarde que se inventa eso si #Trump mintió en eso. que se esperan. si el #AMLO SE invento que le robaron los medicamentos #SalinasPliego OJALA LO TENGAS EN VERDAD OJALA LO TENGAS\r', 'labels': ['Trump'], 'scores': [0.8348590135574341]}","{'sequence': 'La actriz, que acudió al meeting Trump Victory 2020, sentenció que apoya al mandatario republicano para defender la democracia      \r\n\r', 'labels': ['Trump'], 'scores': [0.9840524792671204]}","{'sequence': 'Agradece #Trump el despliegue de la Guardia Nacional en la frontera para impedir la migración. Y esta es la respuesta del presidente sobre el fraude en quesos y yogur:  #DePisaYCorreTV con   \r', 'labels': ['Trump'], 'scores': [0.9229500889778137]}","{'sequence': '. conversa con el actor, productor y director mexicano . Hablarán sobre su apoyo al presidente #Trump y su designación como vocero de la organización Latinos for Trump que busca la reelección del primer mandatario. Hoy 9 P.M. (Miami)  \r\n\r', 'labels': ['Trump'], 'scores': [0.5875052213668823]}"
69,"{'sequence': 'El #Inmazeb utiliza la misma tecnología que un tratamiento experimental contra el #COVID19 que recibió el presidente de #EstadosUnidos #DonaldTrump (mg)  \r', 'labels': ['Trump'], 'scores': [0.8790629506111145]}","{'sequence': '#Yo no see #Quien tiene más #miedo los #ex- #presidentes de #Mexico porque les #cobraremos o el electo #Trump que le cortaré el #pito o las #putas que tiene alrededor que #las #masacrare es broma\r', 'labels': ['Trump'], 'scores': [0.7136349678039551]}","{'sequence': '#Elecciones2020  | Periodistas de la Associated Press (AP) comentaron este miércoles que #DonaldTrump, “forzado a jugar a la defensiva” visita  Iowa para tratar de salvar votos en el Colegio Electoral donde se elige al nuevo presidente.   \r\n\r', 'labels': ['Trump'], 'scores': [0.9919847846031189]}","{'sequence': '     #Trump ya está de campaña en las calles de #TelAviv  photo credit: ITSTRUEBAL ADVERTISING     \r', 'labels': ['Trump'], 'scores': [0.9548131823539734]}"
70,"{'sequence': '📌  ""#Trump y los republicanos han provocado una profunda grieta en la confianza nacional y han dividido al país que lo están empujando a una gran revuelta similar a una guerra civil""  Por Fernando Andrés Torres   🔸🔸 Leer más👇🏾       \r\n\r', 'labels': ['Trump'], 'scores': [0.9490212202072144]}","{'sequence': '1⃣ La primera dama de los Estados Unidos, Melania #Trump, anunció que dio negativo para el coronavirus, al tiempo que reveló que su hijo, Barron, dio positivo a la evaluación de #covid-19. 🦠😷  \r\n\r', 'labels': ['Trump'], 'scores': [0.5698297023773193]}","{'sequence': '#NoMásBloqueo🇨🇺🍹🍾 | Una de las más recientes medidas impuestas por la administración #Trump para afectar la economía cubana es la prohibición a los norteamericanos de importar ron cubano hacia su país, ante ello la marca Havana Club no se detiene.  \r\n\r', 'labels': ['Trump'], 'scores': [0.7984272837638855]}","{'sequence': 'Trump podría elevar oferta de 1,8 billones de dólares de fondos estímulo para llegar a acuerdo con demócratas    \r\n\r', 'labels': ['Trump'], 'scores': [0.9614079594612122]}"
71,"{'sequence': '🇺🇸🗳 #Trump vs. #Biden este 3 de noviembre. Sigue la mejor cobertura de las elecciones de Estados Unidos por .   \r', 'labels': ['Trump'], 'scores': [0.9427766799926758]}","{'sequence': 'Tras recuperarse de #COVID19, #DonaldTrump continúa en campaña. En un tercer acto agradeció a  por desplegar a 27 mil elementos de la #GuardiaNacional en la frontera.    #AbreLosOjos #ImagenNoticias con    \r\n\r', 'labels': ['Trump'], 'scores': [0.9564720988273621]}","{'sequence': 'El presidente republicano Donald Trump y su rival demócrata Joe Biden, liderando los sondeos, se disputarán este jueves la audiencia en eventos televisados simultáneos.      \r\n\r', 'labels': ['Trump'], 'scores': [0.9613423347473145]}","{'sequence': '#Londres ve a #Trump como perdedor y empieza a aproximarse a #Biden ♦   \r', 'labels': ['Trump'], 'scores': [0.8661783337593079]}"
72,"{'sequence': 'Pero cuánta Arrogancia!!! Hasta se parece a Trump.🤦🏻              \r', 'labels': ['Trump'], 'scores': [0.9712066054344177]}","{'sequence': ""No Apueste Por #Trump (Don't Gamble on Trump) - Trump dejo a America en bancarrota como lo hizo con sus casinos y sus empresas  #NoApuestePorTrump #MeidasTouch #VoteBlue #KamalaHarris #JoeBiden #Joe2020 #BidenForPresident     \r"", 'labels': ['Trump'], 'scores': [0.48671701550483704]}","{'sequence': 'Un análisis científico sobre la relación entre la #pandemia del #COVIDー19 y el #RiesgoPolítico: las elecciones presidenciales en #EstadosUnidos 🇺🇸 donde compiten #DonaldTrump vs #JoeBiden.         \r', 'labels': ['Trump'], 'scores': [0.39269766211509705]}","{'sequence': 'El artículo ""desinfla"" con argumentos los mitos o ilusiones que sustentan la convicción de inocencia y justicia de #EEUU. Ilusiones estadounidenses.      \r\n\r', 'labels': ['Trump'], 'scores': [0.1952199786901474]}"
73,"{'sequence': '📌 Definitivo, #Trump se inventó eso de que se había infectado del ""bicho"" y que milagrosamente se ""salvó""; ahora, el dueño de #Elektra, Ricardo Salinas, le copia la estrategia y seguro también se vestirá de héroe y dirá como Trump, que no se dejen aterrar por el virus y bla bla\r\n\r', 'labels': ['Trump'], 'scores': [0.9739436507225037]}","{'sequence': 'Jueves #TBT: #SammySosa y su esposa recibieron en su mansión al hoy presidente de los #EstadosUnidos, , por allá por el ‘99.   #DonaldTrump siempre ha tenido afinidad por la #RepúblicaDominicana.  \r\n\r', 'labels': ['Trump'], 'scores': [0.9583478569984436]}","{'sequence': 'La prensa US,a diario expone,denuncia las vergonzosas mentiras de #Trump También lo hacen los medios y el progresismo mundial  Sin embargo las MENTIRAS,tan,o mas vergonzosas de #Sanchez se ignoran,especialmente x los mismos q denuncian a Trump x mentiroso   \r\n\r', 'labels': ['Trump'], 'scores': [0.8766335248947144]}","{'sequence': '#Twitter impide temporalmente que cuenta de campaña de #Trump haga publicaciones | Reuters  \r', 'labels': ['Trump'], 'scores': [0.9434757828712463]}"
74,"{'sequence': '#Trump y #Biden ajustaron sus campañas para motivar a los votantes que bien pudieran resultar decisivos en los comicios del mes próximo.  \r', 'labels': ['Trump'], 'scores': [0.9638100862503052]}","{'sequence': "" Los venezolanos no podemos apoyar al socialismo en ningún lugar del mundo     Mucho menos si son aliados del chavismo... todos los venezolanos apoyamos a #Trump2020   Dios mediante, #Trump pa'lante  \r\n\r"", 'labels': ['Trump'], 'scores': [0.8181300759315491]}","{'sequence': 'A menos de tres semanas de las elecciones, mucho del público es muy crítico con el manejo del presidente tanto de la pandemia como de su propia enfermedad.    \r\n\r', 'labels': ['Trump'], 'scores': [0.2573414146900177]}","{'sequence': 'Twitter suspende por varias horas la cuenta de la campaña de reelección del presidente estadounidense, Donald #Trump, por haber compartido un vídeo en el que atacaba a su rival, Joe Biden. \xa0   \r\n\r', 'labels': ['Trump'], 'scores': [0.8803234100341797]}"
75,"{'sequence': '1/3 Estimado, May20, #Trump a raíz q twitter bloqueo sus twit, NO censuro la  plataforma pero le advirtió q seguian controlando contenido, entonces dejaran de ser tratadas como plataformas y serán tratadas como editoriales.Sin neutralidad, se les aplica Ley+ responsabilidad legal  \r\n\r', 'labels': ['Trump'], 'scores': [0.9688867330551147]}","{'sequence': '#NOTICIASINTERNACIONALES #DonaldTrump en busca el voto femenino Trump dijo ante una multitud en #Pensilvania que está combatiendo “marxistas” y “lunáticos” de la oposición demócrata y envió un mensaje directo hacia las mujeres, un sector que le ha retirado parcialmente su apoyo.  \r\n\r', 'labels': ['Trump'], 'scores': [0.9786713719367981]}","{'sequence': '#Trump reparte, recientemente, unos cuatro millones de dólares a la oposición contra #Cuba 🇨🇺 y ya va por 50 millones de factura total a esta política injerencista que no es más que un negocio del fracasado anticastrismo. ¡Que se dedique mejor a atender su país! .   \r\n\r', 'labels': ['Trump'], 'scores': [0.9447357654571533]}","{'sequence': '#Internacional - La suspensión de #Twitter a la cuenta de campaña de #Trump se dio por haber compartido un vídeo en el que atacaba a su rival, Joe #Biden, por unas informaciones dudosas aparecidas en el diario     \r\n\r', 'labels': ['Trump'], 'scores': [0.6376317143440247]}"
76,"{'sequence': '  Desde el principio de su primera campaña presidencial en 2016 que #Trump critica el ascenso del país asiático en los eslabones estratégicos en la economía global, asegurando que es una de las principales causantes de la pérdida de empleos en el país. (2/5)\r\n\r', 'labels': ['Trump'], 'scores': [0.9514614939689636]}","{'sequence': '#15Oct #Entretenimiento #Trump y #Biden medirán fuerzas por audiencia televisiva en      \r', 'labels': ['Trump'], 'scores': [0.9538571834564209]}","{'sequence': '🇺🇸 No solo son #Biden y #Trump: Hay más de 1.200 candidatos a la presidencia de EE.UU    \r', 'labels': ['Trump'], 'scores': [0.7834905385971069]}","{'sequence': 'Anda, como la cuenta de #Trump.  \r\n\r', 'labels': ['Trump'], 'scores': [0.9890702366828918]}"
77,"{'sequence': '#14Oct Admirador de #Trump murió de un infarto al enterarse que el presidente tenia     \r', 'labels': ['Trump'], 'scores': [0.9454617500305176]}","{'sequence': 'La aversión al riesgo enfría el ánimo en Wall Street y golpea al S&amp;P 500, Covid-19 y elecciones en los Estados Unidos siguen en la mira del mercado #trading #coronavirus #Trump #Biden $SPX    \r\n\r', 'labels': ['Trump'], 'scores': [0.9914625883102417]}","{'sequence': '#Biden supera levemente a #Trump entre posibles votantes de #Florida, pero entre los adultos mayores el republicano lleva la delantera  \r\n\r', 'labels': ['Trump'], 'scores': [0.9194300174713135]}","{'sequence': '#Internacional - La suspensión de #Twitter a la cuenta de campaña de #Trump se dio por haber compartido un vídeo en el que atacaba a su rival, Joe #Biden, por unas informaciones dudosas aparecidas en el diario     \r\n\r', 'labels': ['Trump'], 'scores': [0.6376317143440247]}"
78,"{'sequence': '   ¿Dónde puedo leer más? 👉 Artículo    #AgendaPública #UsElection #Elecciones2020 #Election2020 #VOTE #EstadosUnidos #Trump #Biden #China  (5/5)\r', 'labels': ['Trump'], 'scores': [0.7317805886268616]}","{'sequence': 'Redoblan medidas de seguridad en Miami por visita de Trump y Pence -       \r', 'labels': ['Trump'], 'scores': [0.8421486020088196]}","{'sequence': 'Cuenta de Twitter de la campaña #Trump suspendida. Momento bastante fuerte y sin precedentes en cuanto a la libertad de expresión autorizada en 1 campaña política y la regulación de las redes sociales. Aunque el candidato se lo buscó.  \r', 'labels': ['Trump'], 'scores': [0.9042892456054688]}","{'sequence': 'La suspensión de #Twitter a la cuenta de campaña de #Trump se dio por haber compartido un vídeo en el que atacaba a su rival, Joe #Biden, por unas informaciones dudosas aparecidas en el diario #NewYorkPost       👈🏻  \r\n\r', 'labels': ['Trump'], 'scores': [0.4597475826740265]}"
79,"{'sequence': 'COVID-19 alcanza al hijo menor de Trump y arrastra a la campaña electoral - Diario Gestión         \r', 'labels': ['Trump'], 'scores': [0.9042447209358215]}","{'sequence': 'Increíble #EEUU. Los DemocRatas juzgaron a #Trump x lo q ellos hicieron, apesta la corrupción d #Biden y su hijo #Hunter, Hillary #Clinton también tiene las manos sucias, pero como buenos Filo-Comunistas tienen engañados a millones de incautos, #Twitter y #Facebook son complices  \r\n\r', 'labels': ['Trump'], 'scores': [0.8702691197395325]}","{'sequence': 'Uno de los temas #internacionales que marcó la agenda del 2020, del cual  dio seguimiento, fue el denominado #AcuerdoDelSiglo entre #Trump y #Netanyaju para la ""resolución"" del conflicto israelí-palestino.    \r\n\r', 'labels': ['Trump'], 'scores': [0.6773889660835266]}","{'sequence': '#Internacional - La suspensión de #Twitter a la cuenta de campaña de #Trump se dio por haber compartido un vídeo en el que atacaba a su rival, Joe #Biden, por unas informaciones dudosas aparecidas en el diario     \r\n\r', 'labels': ['Trump'], 'scores': [0.6376317143440247]}"
